size,lat,lon,price,name
2.83,44.47966,-73.19412,14151.38,FLETCHER ALLEN HOSPITAL OF VERMONT
2.84,43.59828,-72.95512,14225.90,RUTLAND REGIONAL MEDICAL CENTER
2.93,36.89897,-82.07851,15251.47,RUSSELL COUNTY MEDICAL CENTER
2.69,38.40552,-78.85730,12445.87,ROCKINGHAM MEMORIAL HOSPITAL
2.57,39.19345,-78.19599,11062.44,WINCHESTER MEDICAL CENTER INC
3.13,36.86268,-76.30355,17508.02,SENTARA NORFOLK GENERAL HOSPITAL
3.03,38.02573,-78.51526,16347.65,UNIVERSITY OF VIRGINIA MEDICAL CENTER
3.11,36.89933,-76.28157,17285.15,BON SECOURS - DEPAUL MEDICAL CENTER
2.70,36.83716,-76.34786,12596.41,BON SECOURS MARYVIEW MEDICAL CENTER
2.40,38.09436,-78.98659,9090.14,AUGUSTA HEALTH
2.49,37.41368,-79.16870,10172.18,CENTRA  HEALTH, INC
3.01,38.71322,-77.80895,16153.90,THE FAUQUIER HOSPITAL, INC
2.92,37.25129,-79.94125,15089.11,CARILION ROANOKE MEMORIAL CENTER
3.41,37.54330,-77.42932,20846.28,MEDICAL COLLEGE OF VIRGINIA HOSPITALS
2.64,37.47512,-75.86264,11921.36,RIVERSIDE SHORE MEMORIAL HOSPITAL
3.37,38.82218,-77.10533,20356.76,INOVA ALEXANDRIA HOSPITAL
3.09,37.14463,-76.51197,17046.21,MARY IMMACULATE HOSPITAL
2.84,37.09020,-80.50370,14253.04,CARILION NEW RIVER VALLEY MEDICAL CENTER
3.08,39.07405,-77.47754,17018.29,INOVA LOUDOUN HOSPITAL
3.16,36.77378,-76.57856,17916.00,SENTARA OBICI HOSPITAL
3.01,36.85098,-76.18989,16224.55,SENTARA LEIGH HOSPITAL
2.72,37.06523,-76.48417,12835.32,RIVERSIDE REGIONAL MEDICAL CENTER
3.13,37.09990,-81.79024,17565.78,CLINCH VALLEY MEDICAL CENTER
3.14,38.85764,-77.22772,17709.86,INOVA FAIRFAX HOSPITAL
3.04,37.33700,-76.74046,16564.34,SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER
4.85,37.18253,-77.35957,37415.53,SOUTHSIDE REGIONAL MEDICAL CENTER
3.21,37.62931,-77.38804,18477.72,BON SECOURS - MEMORIAL REGIONAL MEDICAL
2.53,38.02176,-78.44530,10627.29,MARTHA JEFFERSON HOSPITAL
2.66,36.69555,-79.86374,12077.81,MEMORIAL HOSPITAL OF MARTINSVILLE & HENRY COUNTY
2.71,37.30288,-78.40196,12697.96,SOUTHSIDE COMMUNITY HOSPITAL, INC
3.33,36.69095,-76.93626,19865.62,SOUTHAMPTON MEMORIAL HOSPITAL
2.86,37.05580,-76.39048,14454.92,SENTARA CAREPLEX HOSPITAL
2.93,38.88483,-77.37995,15253.13,INOVA FAIR OAKS HOSPITAL
2.81,36.95477,-81.09687,13823.57,WYTHE COUNTY COMMUNITY HOSPITAL
2.63,38.63463,-77.28361,11744.09,SENTARA POTOMAC HOSPITAL
3.05,36.77664,-76.09682,16679.95,SENTARA PRINCESS ANNE HOSPITAL
2.95,38.74009,-77.07732,15493.85,INOVA MOUNT VERNON HOSPITAL
3.08,37.79106,-79.88263,17011.00,LEWISGALE HOSPITAL ALLEGHANY
2.91,37.46807,-77.66143,15031.91,BON SECOURS - ST FRANCIS MEDICAL CENTER
4.31,47.71468,-122.33762,31170.38,NORTHWEST HOSPITAL
2.35,48.50066,-122.61584,8495.05,ISLAND HOSPITAL
3.24,47.33947,-122.26677,18791.45,AUBURN REGIONAL MEDICAL CENTER
3.16,46.71265,-122.98504,17946.09,PROVIDENCE CENTRALIA HOSPITAL
3.33,47.58295,-122.62506,19875.78,HARRISON MEDICAL CENTER
2.76,46.13039,-122.94110,13287.50,PEACHEALTH ST JOHN MEDICAL CENTER
3.32,45.62460,-122.58145,19752.76,PEACEHEALTH SOUTHWEST MEDICAL CENTER
3.98,47.64936,-117.41194,27327.28,PROVIDENCE SACRED HEART MEDICAL CENTER
3.21,46.28132,-119.28218,18497.20,KADLEC REGIONAL MEDICAL CENTER
3.21,47.60351,-122.32305,18530.41,HARBORVIEW MEDICAL CENTER
2.18,48.11504,-123.41519,6563.60,OLYMPIC MEDICAL CENTER
3.00,47.70969,-117.40722,16022.17,PROVIDENCE HOLY FAMILY HOSPITAL
3.99,47.17742,-122.28943,27439.64,MULTICARE GOOD SAMARITAN HOSPITAL
2.99,47.44243,-122.21392,15986.88,VALLEY MEDICAL CENTER
4.30,47.25980,-122.45243,31079.92,TACOMA GENERAL ALLENMORE HOSPITAL
4.00,47.29252,-122.32729,27659.56,ST FRANCIS COMMUNITY HOSPITAL
4.12,47.36373,-122.61353,29024.22,ST ANTHONY HOSPITAL
2.75,39.65498,-79.95814,13141.87,WEST VIRGINIA UNIVERSITY HOSPITALS
2.43,37.77324,-80.46826,9440.75,GREENBRIER VALLEY MEDICAL CENTER
2.37,39.32836,-80.23964,8792.88,UNITED HOSPITAL CENTER
2.44,38.43236,-82.40067,9597.13,ST MARY'S MEDICAL CENTER
2.83,38.86891,-82.12349,14150.73,PLEASANT VALLEY HOSPITAL
2.31,39.94672,-80.75423,8069.35,REYNOLDS MEMORIAL HOSPITAL
3.05,38.34739,-81.62600,16579.34,CHARLESTON AREA MEDICAL CENTER
2.45,40.39520,-80.52796,9722.62,WEIRTON MEDICAL CENTER
2.55,39.66383,-79.94681,10815.54,MONONGALIA COUNTY GENERAL HOSPITAL
2.23,38.92594,-79.84673,7124.42,DAVIS MEMORIAL HOSPITAL
2.30,39.27800,-81.55171,8024.88,ST JOSEPHS HEALTHCARE SYSTEM
2.13,39.04775,-80.49240,6003.00,STONEWALL JACKSON MEM HOSP
2.60,37.84674,-81.99565,11431.08,LOGAN REGIONAL MEDICAL CENTER
2.65,39.27035,-81.56026,11983.46,CAMDEN CLARK MEDICAL CENTER
2.57,37.78754,-81.20183,11119.82,RALEIGH GENERAL HOSPITAL
3.21,37.67824,-82.27207,18475.86,WILLIAMSON MEMORIAL HOSPITAL
2.69,43.53915,-89.46262,12449.00,DIVINE SAVIOR HLTHCARE
3.12,43.06195,-87.87861,17405.48,COLUMBIA ST MARYS HSPTL  MILW (COL & MILW CAMPUS)
3.12,42.68685,-89.03244,17414.18,MERCY HLTH SYS CORP
2.70,44.81192,-91.51352,12574.50,MAYO CLINIC HEALTH SYSTEM EAU CLAIRE HOSPITAL
2.98,43.77733,-88.42866,15774.38,ST AGNES HSPTL
3.11,42.73444,-87.82788,17298.74,WHEATON FRANCISCAN HEALTHCARE- ALL SAINTS
3.35,43.07633,-89.43133,20114.41,UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY
3.65,42.54868,-89.00822,23623.64,BELOIT MEM HSPTL
3.46,43.07393,-87.97612,21329.02,WHEATON FRANCISCAN, INC- ST JOSEPH
3.69,42.98958,-87.95079,24057.38,AURORA ST LUKES MEDICAL CENTER
3.38,43.00120,-88.02675,20497.73,AURORA WEST ALLIS MEDICAL CENTER
2.75,43.04008,-88.02523,13175.12,FROEDTERT MEM LUTHERAN HSPTL
3.13,43.32426,-87.92776,17544.19,AURORA MEDICAL CENTER
3.86,30.56899,-97.65104,25965.57,SETON MEDICAL CENTER WILLIAMSON
5.47,31.79047,-106.26500,44624.42,SIERRA PROVIDENCE EAST MEDICAL CENTER
3.98,29.61578,-98.47479,27374.89,METHODIST STONE OAK HOSPITAL
2.44,34.36605,-86.42127,9614.29,MARSHALL MEDICAL CENTER NORTH
3.19,33.59616,-86.66750,18208.00,ST VINCENT'S EAST
3.34,34.43845,-85.75574,20022.67,DEKALB REGIONAL MEDICAL CENTER
3.57,33.25607,-86.81035,22626.68,SHELBY BAPTIST MEDICAL CENTER
2.65,34.74649,-87.69895,11959.92,HELEN KELLER MEMORIAL HOSPITAL
2.25,32.63806,-85.40413,7370.97,EAST ALABAMA MEDICAL CENTER AND SNF
3.92,33.50619,-86.80210,26658.31,UNIVERSITY OF ALABAMA HOSPITAL
2.16,32.53405,-85.91236,6357.50,COMMUNITY HOSPITAL INC
2.90,34.20768,-86.87489,14936.14,CULLMAN REGIONAL MEDICAL CENTER
3.32,33.66767,-85.83420,19739.67,STRINGFELLOW MEMORIAL HOSPITAL
5.72,34.00941,-85.97078,47517.39,GADSDEN REGIONAL MEDICAL CENTER
2.33,33.70757,-87.82383,8277.00,FAYETTE MEDICAL CENTER
4.37,34.00426,-86.00339,31843.14,RIVERVIEW REGIONAL MEDICAL CENTER
2.05,31.64370,-86.74274,5062.59,GEORGIANA HOSPITAL
2.45,34.66171,-86.04665,9692.55,HIGHLANDS MEDICAL CENTER
2.38,32.94573,-85.98570,8942.77,RUSSELL HOSPITAL
3.20,33.65640,-85.82284,18391.71,NORTHEAST ALABAMA REGIONAL MED CENTER
3.53,30.42700,-87.68386,22162.81,SOUTH BALDWIN REGIONAL MEDICAL CENTER
2.14,34.59052,-86.97262,6105.18,DECATUR GENERAL HOSPITAL
3.17,33.20521,-87.52546,17991.55,D C H REGIONAL MEDICAL CENTER
2.23,31.12918,-87.07279,7195.08,D W MCMILLAN MEMORIAL HOSPITAL
4.17,33.49854,-86.84633,29608.68,BAPTIST MEDICAL CENTER-PRINCETON
3.26,32.43020,-87.05515,19088.52,VAUGHAN REG MED CENTER PARKWAY CAMPUS
5.95,33.46420,-86.77409,50127.27,BROOKWOOD MEDICAL CENTER
2.73,30.68546,-88.13170,12925.62,SPRINGHILL MEDICAL CENTER
2.11,31.43128,-86.94142,5787.56,EVERGREEN MEDICAL CENTER
2.92,32.38797,-86.17576,15085.33,BAPTIST MEDICAL CENTER EAST
3.10,34.49384,-87.72713,17244.12,RUSSELLVILLE HOSPITAL
3.92,60.94901,-149.17033,26668.84,PROVIDENCE ALASKA MEDICAL CENTER
3.65,33.46514,-112.05797,23602.39,BANNER GOOD SAMARITAN MEDICAL CENTER
3.19,32.25294,-110.88135,18275.15,TUCSON MEDICAL CENTER
3.34,34.56017,-112.48217,19952.87,YAVAPAI REGIONAL MEDICAL CENTER
4.24,33.48073,-112.07948,30355.11,ST JOSEPH'S HOSPITAL AND MEDICAL CENTER
4.57,33.29750,-111.87461,34225.53,CHANDLER REGIONAL MEDICAL CENTER
3.76,33.48885,-111.92387,24891.75,SCOTTSDALE HEALTHCARE-OSBORN MEDICAL CENTER
2.81,31.55116,-110.27248,13842.12,SIERRA VISTA REGIONAL HEALTH CENTER INC
3.83,33.60432,-112.28378,25693.80,BANNER BOSWELL MEDICAL CENTER
3.68,33.39097,-111.87638,23885.45,BANNER DESERT MEDICAL CENTER
3.47,34.47988,-114.33938,21440.61,HAVASU REGIONAL MEDICAL CENTER
3.72,33.41128,-111.68916,24392.39,BANNER BAYWOOD MEDICAL CENTER
3.76,33.60949,-112.18129,24837.81,BANNER THUNDERBIRD MEDICAL CENTER
3.53,33.66596,-112.11618,22143.10,JOHN C LINCOLN DEER VALLEY HOSPITAL
3.81,33.65965,-112.37283,25436.42,BANNER DEL E WEBB MEDICAL CENTER
5.07,35.11068,-114.55505,39917.00,WESTERN ARIZONA REGIONAL MEDICAL CTR
4.40,33.28686,-111.75246,32239.42,MERCY GILBERT MEDICAL CENTER
3.43,36.10940,-94.16036,21007.04,WASHINGTON REGIONAL MED CTR AT NORTH HILLS
2.94,34.75031,-92.33897,15377.88,ST VINCENT INFIRMARY MEDICAL CENTER
2.86,36.31007,-94.18471,14442.10,MERCY MEDICAL CENTER
2.00,35.05399,-93.38856,4504.53,JOHN ED CHAMBERS MEM HOSP, INC
2.63,35.25046,-91.70056,11733.37,WHITE COUNTY MEDICAL CENTER
2.31,35.83746,-90.70386,8090.74,ST BERNARDS MEDICAL CTR
